,gaia_source_id,mass_interp
318,4260219292588443904,0.8186286307510433
319,6359764233617410816,1.7892385240243465
320,6360662843854953344,0.9744121609328281
321,2848150288954631296,0.8831675556983095
322,2848860363011663616,0.8304964313465131
323,2849333741423036160,1.1311440993435316
324,2852562732196504320,1.4711557544667528
325,2852562732196504320,1.4711557544667528
326,2856599176820214912,1.094628103460573
327,2858629802998456576,2.925571322545354
328,2859740137943332992,0.8397223609921156
329,2860729904566917248,1.1461762025737248
330,2860924621205256704,0.925741718836309
331,6711515732969458304,0.8115806329697539
332,6712229595191601152,0.9328857573824161
333,5937738311905039488,0.8851501483323041
334,4176538250038072192,1.2468024456399296
335,4176964894909616384,1.069501730316831
336,4177254822380966912,1.2724887353470473
337,5989387320856217344,0.9645351076663938
338,5264749303462961280,0.9752739791645986
339,5265272499195317376,1.8625432228818042
340,5266348577487273344,1.1744505062470676
341,4242498811579359360,1.4907317707927672
342,4242936107969964032,1.0169141609449361
343,2006035192254524544,1.0344638407967344
344,4565580888832048256,1.023606436664896
345,2342522270439703168,0.8950267280157397
346,2342883017630450944,0.9561707804541462
347,2344657320158664960,0.9419247224338361
348,2344932816540582272,0.9001965673383614
349,2345535172818723584,0.9738366791127986
350,2349499741165487744,1.0501124238705808
351,2351066854472926208,1.0609279226149706
352,2351697596190258304,1.9140450031074006
353,2352643244909563392,1.4786337699664918
354,2353369472339640576,0.8900799921649848
355,2353840097676079616,0.8962227460848068
356,2354276122755940864,1.2086499691936514
357,4821779708127463936,0.5500234082979131
358,4822322626353472128,0.5015801105404534
359,4822518889179172352,0.38493928812821554
360,4823728867365697408,0.22519599812608998
361,4823837719016774400,0.4294147392835212
362,4824065249204400128,0.2973839499676776
363,4825850237613207680,0.4036109631894315
364,5664814198431308288,0.3725453524835728
365,5664958101310395264,0.48203993226196307
366,5665437484083851264,0.7114697773742978
367,5665447452704212736,0.2221482130244267
368,5668787249337630336,0.40043226026304984
369,5668968398173608576,0.4428423353229685
370,5670610312631585920,0.5534676902449617
371,5671384265738137984,0.12011750528185794
372,5671842452849261696,0.6722342793182791
373,5673358507585070080,0.39234054017807074
374,5673360637888908928,0.4713904054661501
375,5673783159591754752,0.5119063451530119
376,5673934548598976256,0.22211185251449825
377,5674298688810281984,0.7445673649338943
378,5674488496300872192,0.4686301775210769
379,1087907248913628928,0.4699305383195613
380,1088287783015770496,0.43333183884755744
381,1088813933689615872,0.4397886754327022
382,1089908016479906944,0.6958978681844017
383,1089996939482707456,0.6053590948758981
384,1090510308333945344,0.41227031683182613
385,1091381430779873792,0.5112055218054347
386,1092355288845194880,0.6772671891079491
387,1092897519875582592,0.636691531606549
388,1093469815678012800,0.522865462504173
389,1093861722853950080,0.23124810294454223
390,1093918828739878528,0.6076133925862468
391,1093947725279045888,0.49530783456041627
392,1094208515693621504,0.1767800906764163
393,1094235934764378112,0.3754818364652092
394,1094845029848562560,0.5419100005744907
395,1096025596098404736,0.29541420047963196
396,1096364142599532928,0.713295690527859
397,1096422038758605184,0.44988353284860594
398,1096784911955483776,0.4965988768137404
399,1097280688620147456,0.6311029851678885
400,1097836663546815872,0.3719355699474311
401,1097875696209513984,0.28719218336241226
402,1099176074867931520,0.36967420023679254
403,1099288633074163328,0.19470218277973264
404,1099288633074163328,0.19470218277973264
405,1100214662382747776,0.5230963409471238
406,1100975524429175040,0.5762957075462973
