# t(year) ,phi(rad), x(mas), pllx_al, pllx_ac
2.016763832269149816e+03,1.269777715206146240e-01,-1.879978002796439966e+02,1.981997969075958710e-01,7.158660255217185187e-01
2.016763832269149816e+03,1.269777715206146240e-01,-1.881789942371115671e+02,1.981997969075958710e-01,7.158660255217185187e-01
2.016763832269149816e+03,1.269777715206146240e-01,-1.881920503354657228e+02,1.981997969075958710e-01,7.158660255217185187e-01
2.016763832269149816e+03,1.269777715206146240e-01,-1.885262958751505664e+02,1.981997969075958710e-01,7.158660255217185187e-01
2.016763832269149816e+03,1.269777715206146240e-01,-1.885026637170654453e+02,1.981997969075958710e-01,7.158660255217185187e-01
2.016763832269149816e+03,1.269777715206146240e-01,-1.879736832432766676e+02,1.981997969075958710e-01,7.158660255217185187e-01
2.016763832269149816e+03,1.269777715206146240e-01,-1.881707846324208049e+02,1.981997969075958710e-01,7.158660255217185187e-01
2.016764034882951591e+03,1.317673325538635254e-01,-1.883110362044872943e+02,1.938087483124227295e-01,7.175163549569741894e-01
2.016764034882951591e+03,1.317673325538635254e-01,-1.885175870696967877e+02,1.938087483124227295e-01,7.175163549569741894e-01
2.016764034882951591e+03,1.317673325538635254e-01,-1.886597859662065844e+02,1.938087483124227295e-01,7.175163549569741894e-01
2.016764034882951591e+03,1.317673325538635254e-01,-1.886440122650423064e+02,1.938087483124227295e-01,7.175163549569741894e-01
2.016764034882951591e+03,1.317673325538635254e-01,-1.884800796483011425e+02,1.938087483124227295e-01,7.175163549569741894e-01
2.016764034882951591e+03,1.317673325538635254e-01,-1.883961917407075077e+02,1.938087483124227295e-01,7.175163549569741894e-01
2.016764034882951591e+03,1.317673325538635254e-01,-1.885904543253076611e+02,1.938087483124227295e-01,7.175163549569741894e-01
2.016764034882951591e+03,1.317673325538635254e-01,-1.886185922905554264e+02,1.938087483124227295e-01,7.175163549569741894e-01
2.016764034882951591e+03,1.317673325538635254e-01,-1.891109729887319020e+02,1.938087483124227295e-01,7.175163549569741894e-01
2.016764517155727617e+03,1.432422548532485962e-01,-1.896455830207166002e+02,1.832615569151855028e-01,7.213502191187026735e-01
2.016764517155727617e+03,1.432422548532485962e-01,-1.896602239021458729e+02,1.832615569151855028e-01,7.213502191187026735e-01
2.016764517155727617e+03,1.432422548532485962e-01,-1.897327059943778806e+02,1.832615569151855028e-01,7.213502191187026735e-01
2.016764517155727617e+03,1.432422548532485962e-01,-1.898114863873036597e+02,1.832615569151855028e-01,7.213502191187026735e-01
2.016764517155727617e+03,1.432422548532485962e-01,-1.894875666903608078e+02,1.832615569151855028e-01,7.213502191187026735e-01
2.016764517155727617e+03,1.432422548532485962e-01,-1.893159439728122777e+02,1.832615569151855028e-01,7.213502191187026735e-01
2.016764517155727617e+03,1.432422548532485962e-01,-1.898161058049042538e+02,1.832615569151855028e-01,7.213502191187026735e-01
2.016764517155727617e+03,1.432422548532485962e-01,-1.897214166265216022e+02,1.832615569151855028e-01,7.213502191187026735e-01
2.016764517155727617e+03,1.432422548532485962e-01,-1.897046277574546593e+02,1.832615569151855028e-01,7.213502191187026735e-01
2.016764719765229302e+03,1.480939388275146484e-01,-1.900638252002256081e+02,1.787906354165652301e-01,7.229203798411409920e-01
2.016764719765229302e+03,1.480939388275146484e-01,-1.901192410019900194e+02,1.787906354165652301e-01,7.229203798411409920e-01
2.016764719765229302e+03,1.480939388275146484e-01,-1.896447778079612192e+02,1.787906354165652301e-01,7.229203798411409920e-01
2.016764719765229302e+03,1.480939388275146484e-01,-1.897713839406472971e+02,1.787906354165652301e-01,7.229203798411409920e-01
2.016764719765229302e+03,1.480939388275146484e-01,-1.900980696034542348e+02,1.787906354165652301e-01,7.229203798411409920e-01
2.016764719765229302e+03,1.480939388275146484e-01,-1.898571987544754904e+02,1.787906354165652301e-01,7.229203798411409920e-01
2.016764719765229302e+03,1.480939388275146484e-01,-1.898075386491661334e+02,1.787906354165652301e-01,7.229203798411409920e-01
2.016764719765229302e+03,1.480939388275146484e-01,-1.898356231000648791e+02,1.787906354165652301e-01,7.229203798411409920e-01
2.016764719765229302e+03,1.480939388275146484e-01,-1.896984481711479305e+02,1.787906354165652301e-01,7.229203798411409920e-01
2.016785745759638075e+03,6.875737309455871582e-01,-2.039711116200523406e+02,-3.388791837822588415e-01,7.154116722128751604e-01
2.016785745759638075e+03,6.875737309455871582e-01,-2.042603837358039982e+02,-3.388791837822588415e-01,7.154116722128751604e-01
2.016785745759638075e+03,6.875737309455871582e-01,-2.040595841216949964e+02,-3.388791837822588415e-01,7.154116722128751604e-01
2.016785745759638075e+03,6.875737309455871582e-01,-2.035195757199884667e+02,-3.388791837822588415e-01,7.154116722128751604e-01
2.016785745759638075e+03,6.875737309455871582e-01,-2.042399310945074831e+02,-3.388791837822588415e-01,7.154116722128751604e-01
2.016785745759638075e+03,6.875737309455871582e-01,-2.039429079151858843e+02,-3.388791837822588415e-01,7.154116722128751604e-01
2.016785745759638075e+03,6.875737309455871582e-01,-2.041588539616160176e+02,-3.388791837822588415e-01,7.154116722128751604e-01
2.016785745759638075e+03,6.875737309455871582e-01,-2.039117424695037926e+02,-3.388791837822588415e-01,7.154116722128751604e-01
2.016785745759638075e+03,6.875737309455871582e-01,-2.038305893138070815e+02,-3.388791837822588415e-01,7.154116722128751604e-01
2.016785948370326423e+03,6.923249363899230957e-01,-2.040888453355377123e+02,-3.434136042475151029e-01,7.137592688152921694e-01
2.016785948370326423e+03,6.923249363899230957e-01,-2.040973846942095236e+02,-3.434136042475151029e-01,7.137592688152921694e-01
2.016785948370326423e+03,6.923249363899230957e-01,-2.036763675957933231e+02,-3.434136042475151029e-01,7.137592688152921694e-01
2.016785948370326423e+03,6.923249363899230957e-01,-2.036357403907258572e+02,-3.434136042475151029e-01,7.137592688152921694e-01
2.016785948370326423e+03,6.923249363899230957e-01,-2.040762758952702143e+02,-3.434136042475151029e-01,7.137592688152921694e-01
2.016785948370326423e+03,6.923249363899230957e-01,-2.037493920245734103e+02,-3.434136042475151029e-01,7.137592688152921694e-01
2.016785948370326423e+03,6.923249363899230957e-01,-2.037202730672199777e+02,-3.434136042475151029e-01,7.137592688152921694e-01
2.016785948370326423e+03,6.923249363899230957e-01,-2.035794870104044776e+02,-3.434136042475151029e-01,7.137592688152921694e-01
2.016785948370326423e+03,6.923249363899230957e-01,-2.036766886784753297e+02,-3.434136042475151029e-01,7.137592688152921694e-01
2.016897185042088722e+03,-1.087052702903747559e+00,9.522171221244434491e+00,6.885220706238226462e-01,7.081628195569183992e-01
2.016897185042088722e+03,-1.087052702903747559e+00,9.788077841713985094e+00,6.885220706238226462e-01,7.081628195569183992e-01
2.016897185042088722e+03,-1.087052702903747559e+00,1.018630053784059442e+01,6.885220706238226462e-01,7.081628195569183992e-01
2.016897185042088722e+03,-1.087052702903747559e+00,9.551868512622675667e+00,6.885220706238226462e-01,7.081628195569183992e-01
2.016897185042088722e+03,-1.087052702903747559e+00,9.811329027494963384e+00,6.885220706238226462e-01,7.081628195569183992e-01
2.016897185042088722e+03,-1.087052702903747559e+00,9.412372911025130406e+00,6.885220706238226462e-01,7.081628195569183992e-01
2.016897185042088722e+03,-1.087052702903747559e+00,9.873631600880926840e+00,6.885220706238226462e-01,7.081628195569183992e-01
2.016897185042088722e+03,-1.087052702903747559e+00,9.702430205108782957e+00,6.885220706238226462e-01,7.081628195569183992e-01
2.016897185042088722e+03,-1.087052702903747559e+00,9.513669347971514867e+00,6.885220706238226462e-01,7.081628195569183992e-01
2.016897387646788957e+03,-1.086704492568969727e+00,9.982000261850728862e+00,6.877888357487598192e-01,7.090944231167843892e-01
2.016897387646788957e+03,-1.086704492568969727e+00,9.603985966555470100e+00,6.877888357487598192e-01,7.090944231167843892e-01
2.016897387646788957e+03,-1.086704492568969727e+00,9.527303975390694291e+00,6.877888357487598192e-01,7.090944231167843892e-01
2.016897387646788957e+03,-1.086704492568969727e+00,9.549715655872191178e+00,6.877888357487598192e-01,7.090944231167843892e-01
2.016897387646788957e+03,-1.086704492568969727e+00,9.376267184910432206e+00,6.877888357487598192e-01,7.090944231167843892e-01
2.016897387646788957e+03,-1.086704492568969727e+00,9.445078735910755086e+00,6.877888357487598192e-01,7.090944231167843892e-01
2.016897387646788957e+03,-1.086704492568969727e+00,9.587635305365139970e+00,6.877888357487598192e-01,7.090944231167843892e-01
2.016897387646788957e+03,-1.086704492568969727e+00,9.750341021483521331e+00,6.877888357487598192e-01,7.090944231167843892e-01
2.016897387646788957e+03,-1.086704492568969727e+00,9.327428718252292583e+00,6.877888357487598192e-01,7.090944231167843892e-01
2.016975173256456173e+03,1.229798644781112671e-01,-1.921467265296958544e+02,-6.711029081313856226e-01,7.076352826983268729e-01
2.016975173256456173e+03,1.229798644781112671e-01,-1.918436509308821485e+02,-6.711029081313856226e-01,7.076352826983268729e-01
2.016975173256456173e+03,1.229798644781112671e-01,-1.920275078567298976e+02,-6.711029081313856226e-01,7.076352826983268729e-01
2.016975173256456173e+03,1.229798644781112671e-01,-1.919415915638887213e+02,-6.711029081313856226e-01,7.076352826983268729e-01
2.016975173256456173e+03,1.229798644781112671e-01,-1.921709603048466590e+02,-6.711029081313856226e-01,7.076352826983268729e-01
2.016975173256456173e+03,1.229798644781112671e-01,-1.920913313291183613e+02,-6.711029081313856226e-01,7.076352826983268729e-01
2.016975173256456173e+03,1.229798644781112671e-01,-1.921205207165847639e+02,-6.711029081313856226e-01,7.076352826983268729e-01
2.016975173256456173e+03,1.229798644781112671e-01,-1.921246754438765834e+02,-6.711029081313856226e-01,7.076352826983268729e-01
2.016975173256456173e+03,1.229798644781112671e-01,-1.920044140353840305e+02,-6.711029081313856226e-01,7.076352826983268729e-01
2.016975375862116380e+03,1.203349828720092773e-01,-1.919660164939343190e+02,-6.696818730899570804e-01,7.086691423592028638e-01
2.016975375862116380e+03,1.203349828720092773e-01,-1.917699916571672816e+02,-6.696818730899570804e-01,7.086691423592028638e-01
2.016975375862116380e+03,1.203349828720092773e-01,-1.919532962689158637e+02,-6.696818730899570804e-01,7.086691423592028638e-01
2.016975375862116380e+03,1.203349828720092773e-01,-1.920344399089088938e+02,-6.696818730899570804e-01,7.086691423592028638e-01
2.016975375862116380e+03,1.203349828720092773e-01,-1.915314433305842385e+02,-6.696818730899570804e-01,7.086691423592028638e-01
2.016975375862116380e+03,1.203349828720092773e-01,-1.915975047066310708e+02,-6.696818730899570804e-01,7.086691423592028638e-01
2.016975375862116380e+03,1.203349828720092773e-01,-1.919835092806600585e+02,-6.696818730899570804e-01,7.086691423592028638e-01
2.016975375862116380e+03,1.203349828720092773e-01,-1.917535501141272505e+02,-6.696818730899570804e-01,7.086691423592028638e-01
2.016975375862116380e+03,1.203349828720092773e-01,-1.915727140789904865e+02,-6.696818730899570804e-01,7.086691423592028638e-01
2.017043609508575173e+03,-1.573943257331848145e+00,9.327327252208759489e+01,4.908233663612481257e-01,7.017010362094493470e-01
2.017043609508575173e+03,-1.573943257331848145e+00,9.303345876261963099e+01,4.908233663612481257e-01,7.017010362094493470e-01
2.017043609508575173e+03,-1.573943257331848145e+00,9.305863320181828158e+01,4.908233663612481257e-01,7.017010362094493470e-01
2.017043609508575173e+03,-1.573943257331848145e+00,9.311387051995494346e+01,4.908233663612481257e-01,7.017010362094493470e-01
2.017043609508575173e+03,-1.573943257331848145e+00,9.278899440782709007e+01,4.908233663612481257e-01,7.017010362094493470e-01
2.017043609508575173e+03,-1.573943257331848145e+00,9.299645473495304770e+01,4.908233663612481257e-01,7.017010362094493470e-01
2.017043609508575173e+03,-1.573943257331848145e+00,9.342859387363242263e+01,4.908233663612481257e-01,7.017010362094493470e-01
2.017043609508575173e+03,-1.573943257331848145e+00,9.306690050322984575e+01,4.908233663612481257e-01,7.017010362094493470e-01
2.017043609508575173e+03,-1.573943257331848145e+00,9.331663202984607608e+01,4.908233663612481257e-01,7.017010362094493470e-01
2.017043812118449068e+03,-1.578131914138793945e+00,9.380519989740220410e+01,4.927178559468678443e-01,6.998214847415519246e-01
2.017043812118449068e+03,-1.578131914138793945e+00,9.398014366418247789e+01,4.927178559468678443e-01,6.998214847415519246e-01
2.017043812118449068e+03,-1.578131914138793945e+00,9.401342517499554674e+01,4.927178559468678443e-01,6.998214847415519246e-01
2.017043812118449068e+03,-1.578131914138793945e+00,9.398241878363953106e+01,4.927178559468678443e-01,6.998214847415519246e-01
2.017043812118449068e+03,-1.578131914138793945e+00,9.364454123312859224e+01,4.927178559468678443e-01,6.998214847415519246e-01
2.017043812118449068e+03,-1.578131914138793945e+00,9.354716356449473835e+01,4.927178559468678443e-01,6.998214847415519246e-01
2.017043812118449068e+03,-1.578131914138793945e+00,9.377826688373149011e+01,4.927178559468678443e-01,6.998214847415519246e-01
2.017043812118449068e+03,-1.578131914138793945e+00,9.343351502232636108e+01,4.927178559468678443e-01,6.998214847415519246e-01
2.017043812118449068e+03,-1.578131914138793945e+00,9.378213188624776819e+01,4.927178559468678443e-01,6.998214847415519246e-01
2.017366120487472017e+03,-2.617178916931152344e+00,1.497695706691618511e+02,-6.593961553293335998e-01,7.176736118625978156e-01
2.017366120487472017e+03,-2.617178916931152344e+00,1.497223740929373434e+02,-6.593961553293335998e-01,7.176736118625978156e-01
2.017366120487472017e+03,-2.617178916931152344e+00,1.496627769568964936e+02,-6.593961553293335998e-01,7.176736118625978156e-01
2.017366120487472017e+03,-2.617178916931152344e+00,1.499342045597614401e+02,-6.593961553293335998e-01,7.176736118625978156e-01
2.017366120487472017e+03,-2.617178916931152344e+00,1.495910629952479098e+02,-6.593961553293335998e-01,7.176736118625978156e-01
2.017366120487472017e+03,-2.617178916931152344e+00,1.499464480684410717e+02,-6.593961553293335998e-01,7.176736118625978156e-01
2.017366120487472017e+03,-2.617178916931152344e+00,1.493862135716381943e+02,-6.593961553293335998e-01,7.176736118625978156e-01
2.017366120487472017e+03,-2.617178916931152344e+00,1.497504168809298619e+02,-6.593961553293335998e-01,7.176736118625978156e-01
2.017366120487472017e+03,-2.617178916931152344e+00,1.495695937562430800e+02,-6.593961553293335998e-01,7.176736118625978156e-01
2.017455063432928000e+03,1.795300006866455078e+00,-2.276391697255177604e+01,7.088133932129305759e-01,7.227270867707163982e-01
2.017455063432928000e+03,1.795300006866455078e+00,-2.228688126393033997e+01,7.088133932129305759e-01,7.227270867707163982e-01
2.017455063432928000e+03,1.795300006866455078e+00,-2.269592457538870178e+01,7.088133932129305759e-01,7.227270867707163982e-01
2.017455063432928000e+03,1.795300006866455078e+00,-2.243137123833895075e+01,7.088133932129305759e-01,7.227270867707163982e-01
2.017455063432928000e+03,1.795300006866455078e+00,-2.234898758971793953e+01,7.088133932129305759e-01,7.227270867707163982e-01
2.017455063432928000e+03,1.795300006866455078e+00,-2.249952583144707319e+01,7.088133932129305759e-01,7.227270867707163982e-01
2.017455063432928000e+03,1.795300006866455078e+00,-2.270341328647366907e+01,7.088133932129305759e-01,7.227270867707163982e-01
2.017455063432928000e+03,1.795300006866455078e+00,-2.288427101765667970e+01,7.088133932129305759e-01,7.227270867707163982e-01
2.017455063432928000e+03,1.795300006866455078e+00,-2.232463281789835818e+01,7.088133932129305759e-01,7.227270867707163982e-01
2.017455266068551282e+03,1.795604109764099121e+00,-2.266222651965922097e+01,7.079206564016540248e-01,7.234193535474613412e-01
2.017455266068551282e+03,1.795604109764099121e+00,-2.272151166522624521e+01,7.079206564016540248e-01,7.234193535474613412e-01
2.017455266068551282e+03,1.795604109764099121e+00,-2.280355057847014777e+01,7.079206564016540248e-01,7.234193535474613412e-01
2.017455266068551282e+03,1.795604109764099121e+00,-2.252557364073277668e+01,7.079206564016540248e-01,7.234193535474613412e-01
2.017455266068551282e+03,1.795604109764099121e+00,-2.266004727002947305e+01,7.079206564016540248e-01,7.234193535474613412e-01
2.017455266068551282e+03,1.795604109764099121e+00,-2.245832021972881520e+01,7.079206564016540248e-01,7.234193535474613412e-01
